Invoice_ID,Vendor_Name,Invoice_Date,Amount,GST,Quantity,True_Anomaly,IQR_Outlier_Flag,Invoice_Month,Invoice_Weekday,Vendor_Frequency,Dept_Avg_Amount,Amount_Deviation,Category_Avg_Amount,Category_Amount_Deviation,Department_Administration,Department_Education,Department_Health,Department_It & Electronics,Department_Public Works,Department_Sanitation,Department_Transport,Department_Water Supply,Category_Cleaning Supplies,Category_Construction Material,Category_Electronics,Category_Fuel,Category_Furniture,Category_Medical Supplies,Category_Office Equipment,Category_Software License,Category_Stationery,Category_Vehicle Maintenance,GST_Category_Non-Standard,GST_Category_Standard,Amount_Category_High,Amount_Category_Low,Amount_Category_Medium,Amount_Category_Very High,Department,Category,GST_Category,Amount_Category,anomaly_raw_auto,Predicted_Anomaly_auto,anomaly_raw_informed,Predicted_Anomaly_informed,Risk_Score,Risk_Level
INV109877,Vendor_030,2024-03-03,20376.65,5.0,39,0,0,3,6,296,27031.33595294118,0.7538158689409095,19027.396498091603,1.0709110940135045,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,Public Works,Electronics,Standard,High,0.0345313666973602,0,0.0083412206268987,0,26.92,Low
INV101217,Vendor_032,2024-05-19,12484.95,5.0,30,0,0,5,6,256,21224.743248847928,0.5882261968317416,18818.63733464956,0.663435390032851,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Education,Software License,Standard,Medium,0.0778885474657726,0,0.0516984013953111,0,8.7,Low
INV107492,Vendor_022,2024-12-07,12189.85,28.0,40,0,0,12,5,253,13887.667786688053,0.8777463708978203,19779.58168627451,0.6162845197307084,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Transport,Vehicle Maintenance,Standard,Medium,0.0690141337675145,0,0.0428239876970531,0,12.43,Low
INV100303,Vendor_036,2025-10-20,6741.6,18.0,44,0,0,10,0,273,11336.803936430317,0.5946649547617356,18818.63733464956,0.3582406037225193,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,It & Electronics,Software License,Standard,Medium,0.0492765191440801,0,0.0230863730736186,0,20.73,Low
INV109239,Vendor_030,2025-06-10,19058.02,5.0,45,0,0,6,1,296,27031.33595294118,0.7050343361933011,18027.235835010066,1.0571792688809278,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Public Works,Stationery,Standard,Medium,0.0365066191506957,0,0.0103164730802343,0,26.09,Low
INV102474,Vendor_040,2025-06-15,11606.71,18.0,46,0,0,6,6,222,13887.667786688053,0.8357565991840292,19779.58168627451,0.5868026020011411,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Transport,Vehicle Maintenance,Standard,Medium,0.0645604886825884,0,0.038370342612127,0,14.3,Low
INV102335,Vendor_005,2024-09-13,7618.18,12.0,25,0,0,9,4,242,12426.504137658229,0.6130589838950188,19027.396498091603,0.4003795264772079,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Health,Electronics,Standard,Medium,0.0573516601942133,0,0.0311615141237519,0,17.33,Low
INV101071,Vendor_020,2024-02-12,18704.54,18.0,9,0,0,2,0,249,27031.33595294118,0.6919576610110101,20822.788215010143,0.8982725947583139,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Fuel,Standard,Medium,0.0410405036646609,0,0.0148503575941995,0,24.19,Low
INV101512,Vendor_005,2025-07-24,11040.42,5.0,17,0,0,7,3,242,11336.803936430317,0.9738564821185712,19027.396498091603,0.5802380793981629,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Electronics,Standard,Medium,0.0536048060068246,0,0.0274146599363632,0,18.91,Low
INV100169,Vendor_002,2024-08-22,9577.15,5.0,32,0,0,8,3,293,11336.803936430317,0.8447839491361628,19027.396498091603,0.5033347573831534,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Electronics,Standard,Medium,0.0411000755732629,0,0.0149099295028015,0,24.16,Low
INV101626,Vendor_019,2024-01-29,9391.65,12.0,7,0,0,1,0,230,11336.803936430317,0.8284213128023101,20238.44245229008,0.464050038541246,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Cleaning Supplies,Standard,Medium,0.0527044390489178,0,0.0265142929784563,0,19.29,Low
INV106004,Vendor_038,2025-10-10,19849.16,5.0,39,0,0,10,4,262,20523.28511405445,0.967153157483896,20238.44245229008,0.9807651970645584,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Cleaning Supplies,Standard,Medium,0.0831926861356976,0,0.0570025400652361,0,6.47,Low
INV105325,Vendor_033,2025-11-02,14934.84,18.0,30,0,0,11,6,248,21224.743248847928,0.7036523280822564,19027.396498091603,0.7849124288495236,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Electronics,Standard,Medium,0.0660689958374004,0,0.039878849766939,0,13.67,Low
INV100576,Vendor_021,2024-10-23,19165.59,3.0,7,1,0,10,2,260,21224.743248847928,0.9029833612258326,18624.887284522705,1.0290311939727346,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,Education,Construction Material,Non-Standard,Medium,-0.0264681077991958,1,-0.0526582538696572,1,52.55,Medium
INV104047,Vendor_022,2025-01-13,22666.73,5.0,42,0,0,1,0,253,21224.743248847928,1.0679389490956666,18624.887284522705,1.2170130027490726,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,Education,Construction Material,Standard,High,0.0246583206803087,0,-0.0015318253901527,1,31.07,Medium
INV108752,Vendor_029,2025-09-08,13782.25,18.0,47,0,0,9,0,268,12426.504137658229,1.1091011476214951,19027.396498091603,0.7243371420458035,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Health,Electronics,Standard,Medium,0.036970286658493,0,0.0107801405880315,0,25.9,Low
INV108140,Vendor_037,2025-07-21,11221.0,18.0,30,0,0,7,0,269,13887.667786688053,0.8079830373502906,18027.235835010066,0.6224470630271608,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Transport,Stationery,Standard,Medium,0.0652392604816671,0,0.0390491144112056,0,14.02,Low
INV106145,Vendor_001,2025-05-15,16269.1,18.0,30,0,0,5,3,236,21224.743248847928,0.7665157504735932,19027.396498091603,0.8550355274107915,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Electronics,Standard,Medium,0.0787521000837948,0,0.0525619540133334,0,8.34,Low
INV101650,Vendor_039,2024-08-30,11880.86,28.0,12,0,0,8,4,262,13887.667786688053,0.8554971347592527,19666.688681541586,0.6041108491817909,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Transport,Office Equipment,Standard,Medium,0.0834450213708984,0,0.0572548753004369,0,6.37,Low
INV107517,Vendor_030,2025-12-16,11630.16,12.0,7,0,0,12,1,296,20523.28511405445,0.5666812079726752,20238.44245229008,0.5746568703306509,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Cleaning Supplies,Standard,Medium,0.0606022361843343,0,0.0344120901138729,0,15.97,Low
INV101730,Vendor_040,2024-07-12,22856.51,18.0,23,0,0,7,4,222,27031.33595294118,0.8455560627780614,19666.688681541586,1.162194122768225,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,Public Works,Office Equipment,Standard,High,0.0650026683127491,0,0.0388125222422877,0,14.12,Low
INV108600,Vendor_028,2024-08-10,15584.34,18.0,28,0,0,8,5,248,21224.743248847928,0.7342534049662021,20822.788215010143,0.7484271481360023,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Education,Fuel,Standard,Medium,0.0697752317844588,0,0.0435850857139973,0,12.11,Low
INV107063,Vendor_006,2024-12-12,13499.24,18.0,23,0,0,12,3,246,12426.504137658229,1.086326439878684,18818.63733464956,0.7173335539627362,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Health,Software License,Standard,Medium,0.0663180323481017,0,0.0401278862776403,0,13.57,Low
INV105284,Vendor_016,2024-03-22,9959.02,5.0,35,0,0,3,4,245,12426.504137658229,0.8014337652549782,20822.788215010143,0.4782750464138622,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,Health,Fuel,Standard,Medium,0.0628171740601339,0,0.0366270279896724,0,15.04,Low
INV109729,Vendor_018,2024-07-09,9226.99,12.0,27,0,0,7,1,232,13887.667786688053,0.6644016937706763,19628.02992047714,0.4700925175569377,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Transport,Medical Supplies,Standard,Medium,0.0793694705015416,0,0.0531793244310802,0,8.08,Low
INV107740,Vendor_020,2024-03-29,17323.78,5.0,6,0,0,3,4,249,27031.33595294118,0.6408776847048532,19628.02992047714,0.8826041161638332,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Public Works,Medical Supplies,Standard,Medium,0.0530523147763709,0,0.0268621687059094,0,19.14,Low
INV200030,Vendor_006,2025-09-21,16400.09,18.0,45,1,0,9,6,246,20523.28511405445,0.7990967288550279,20003.4461372549,0.8198632319386246,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,Administration,Furniture,Standard,Medium,0.0813126145438492,0,0.0551224684733877,0,7.26,Low
INV109023,Vendor_034,2024-12-08,12662.42,18.0,48,0,0,12,6,256,13887.667786688053,0.911774402620539,18818.63733464956,0.6728659347021633,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,Transport,Software License,Standard,Medium,0.0545230661826393,0,0.0283329201121778,0,18.52,Low
INV102191,Vendor_036,2025-05-20,14216.25,5.0,43,0,0,5,1,273,12426.504137658229,1.144026497115789,19779.58168627451,0.7187336024333099,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Health,Vehicle Maintenance,Standard,Medium,0.0553001526485808,0,0.0291100065781194,0,18.2,Low
INV104151,Vendor_026,2025-09-09,7668.87,12.0,31,0,0,9,1,279,12426.504137658229,0.6171381681481657,19666.688681541586,0.3899421058715245,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Health,Office Equipment,Standard,Medium,0.0716319207526688,0,0.0454417746822074,0,11.33,Low
INV102973,Vendor_026,2024-11-06,20632.62,18.0,39,0,0,11,2,279,25426.145742496054,0.8114725766522929,20003.4461372549,1.0314532735223712,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Water Supply,Furniture,Standard,High,0.0615715616897991,0,0.0353814156193376,0,15.56,Low
INV107875,Vendor_007,2024-06-10,27032.48,5.0,10,0,0,6,0,246,23302.23803174604,1.1600808455896825,19027.396498091603,1.4207135486303282,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,Sanitation,Electronics,Standard,High,0.0266117978849236,0,0.0004216518144622,0,30.25,Medium
INV102487,Vendor_037,2025-09-11,15565.32,18.0,10,0,0,9,3,269,23302.23803174604,0.6679753240351606,19666.688681541586,0.7914560631962932,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,Sanitation,Office Equipment,Standard,Medium,0.0777263721539694,0,0.051536226083508,0,8.77,Low
INV107671,Vendor_012,2025-01-01,17764.34,28.0,45,0,0,1,2,239,20523.28511405445,0.8655700050590287,19027.396498091603,0.9336190582764023,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Administration,Electronics,Standard,Medium,0.0594973724323945,0,0.0333072263619331,0,16.43,Low
INV100500,Vendor_001,2024-03-25,21625.75,28.0,7,0,0,3,0,236,27031.33595294118,0.8000252017750156,20003.4461372549,1.0811012188406717,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,Public Works,Furniture,Standard,High,0.0430513761746786,0,0.0168612301042172,0,23.34,Low
INV100937,Vendor_999,2024-06-28,12244.27,28.0,39,1,0,6,4,77,11336.803936430317,1.0800460225525803,18027.235835010066,0.6792095089931,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,It & Electronics,Stationery,Standard,Medium,0.0194943803986741,0,-0.0066957656717872,1,33.24,Medium
INV102625,Vendor_029,2024-03-02,17511.02,18.0,33,0,0,3,5,268,27031.33595294118,0.6478044603672166,20238.44245229008,0.8652355556155233,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Cleaning Supplies,Standard,Medium,0.0632936915405045,0,0.037103545470043,0,14.84,Low
INV104604,Vendor_034,2024-06-09,19459.7,18.0,11,0,0,6,6,256,27031.33595294118,0.7198941270929919,18624.887284522705,1.0448224304783325,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,Public Works,Construction Material,Standard,Medium,0.0535530598529428,0,0.0273629137824814,0,18.93,Low
INV106017,Vendor_032,2025-01-11,17098.35,18.0,42,0,0,1,5,256,20523.28511405445,0.8331195471377514,19628.02992047714,0.8711190103782128,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,Administration,Medical Supplies,Standard,Medium,0.0736632324305353,0,0.0474730863600739,0,10.48,Low
INV104787,Vendor_037,2024-01-12,17656.55,18.0,41,0,0,1,4,269,21224.743248847928,0.8318852102466959,19027.396498091603,0.9279540688486154,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,Education,Electronics,Standard,Medium,0.0652576191581056,0,0.0390674730876441,0,14.01,Low
INV100439,Vendor_019,2025-09-21,12029.93,12.0,21,0,0,9,6,230,12426.504137658229,0.9680864277462864,19779.58168627451,0.6081994144672855,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,Health,Vehicle Maintenance,Standard,Medium,0.0671683271757344,0,0.0409781811052729,0,13.21,Low
INV107551,Vendor_017,2025-10-24,7518.76,28.0,48,0,0,10,4,219,11336.803936430317,0.6632169032965983,20003.4461372549,0.37587323446218,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,It & Electronics,Furniture,Standard,Medium,0.0535123784879977,0,0.0273222324175362,0,18.95,Low
INV100624,Vendor_033,2024-02-15,12034.49,5.0,28,0,0,2,3,248,13887.667786688053,0.8665594673524374,18027.235835010066,0.6675726722689365,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,Transport,Stationery,Standard,Medium,0.0628137658619161,0,0.0366236197914547,0,15.04,Low
