Invoice_ID,Vendor_Name,Department,Invoice_Date,Amount,GST,Quantity,Category,True_Anomaly,IQR_Outlier_Flag
INV107873,Vendor_009,Transport,2024-07-10,11777.08,5.0,49,Fuel,0,0
INV102648,Vendor_007,Administration,2025-06-03,18388.91,5.0,16,Vehicle Maintenance,0,0
INV105269,Vendor_008,Administration,2025-07-11,20195.18,5.0,12,Software License,0,0
INV105362,Vendor_011,Water Supply,2025-05-12,22453.42,18.0,38,Electronics,0,0
INV103131,Vendor_032,Education,2024-09-08,131217.71,28.0,33,Vehicle Maintenance,1,1
INV102453,Vendor_025,Water Supply,2025-03-15,20510.21,5.0,18,Construction Material,0,0
INV106739,Vendor_039,Administration,2025-02-10,24646.53,12.0,9,Software License,0,0
INV107925,Vendor_017,Education,2024-07-28,15584.89,18.0,25,Cleaning Supplies,0,0
INV108011,Vendor_014,Sanitation,2024-02-20,17843.54,12.0,28,Medical Supplies,0,0
INV200140,Vendor_035,Transport,2024-06-03,13502.43,12.0,45,Office Equipment,1,0
INV109236,Vendor_034,Sanitation,2024-08-22,21530.39,18.0,10,Construction Material,0,0
INV109326,Vendor_002,It & Electronics,2024-06-12,6431.16,12.0,25,Fuel,0,0
INV107131,Vendor_034,Transport,2024-08-29,10843.24,5.0,25,Medical Supplies,0,0
INV100335,Vendor_030,Education,2025-10-08,162673.03,12.0,36,Cleaning Supplies,1,1
INV101660,Vendor_025,It & Electronics,2025-10-09,8887.36,12.0,47,Vehicle Maintenance,0,0
INV109542,Vendor_023,Sanitation,2024-11-08,18022.77,28.0,40,Software License,0,0
INV101078,Vendor_026,Water Supply,2024-07-19,21906.43,12.0,37,Office Equipment,0,0
INV102470,Vendor_011,Water Supply,2025-05-13,20507.6,12.0,34,Fuel,0,0
INV104924,Vendor_013,Health,2025-02-03,6652.89,28.0,1,Furniture,0,0
INV106137,Vendor_013,Water Supply,2024-09-14,22114.77,12.0,8,Electronics,0,0
INV100970,Vendor_024,Sanitation,2024-10-13,23098.16,28.0,14,Software License,0,0
INV104412,Vendor_031,Transport,2024-07-05,12400.54,28.0,16,Cleaning Supplies,0,0
INV109069,Vendor_011,Health,2024-12-19,13118.22,18.0,23,Stationery,0,0
INV103903,Vendor_004,Public Works,2025-05-12,20778.09,12.0,20,Electronics,0,0
INV107951,Vendor_006,It & Electronics,2024-10-03,12186.71,12.0,46,Construction Material,0,0
INV103353,Vendor_028,Transport,2024-01-17,13333.53,5.0,47,Fuel,0,0
INV103238,Vendor_040,Health,2024-05-21,9607.61,5.0,14,Construction Material,0,0
INV100106,Vendor_018,Transport,2024-11-23,12553.14,5.0,22,Vehicle Maintenance,0,0
INV105339,Vendor_027,Sanitation,2024-09-03,25987.28,12.0,28,Cleaning Supplies,0,0
INV109625,Vendor_019,It & Electronics,2025-01-20,6817.31,28.0,21,Vehicle Maintenance,0,0
INV101339,Vendor_005,Sanitation,2025-04-13,20112.67,5.0,8,Medical Supplies,0,0
INV100450,Vendor_003,Health,2024-12-18,7547.97,5.0,46,Software License,0,0
INV107737,Vendor_032,Public Works,2025-01-12,16242.02,5.0,15,Construction Material,0,0
INV102168,Vendor_013,Education,2025-02-06,17446.38,5.0,38,Construction Material,0,0
INV109314,Vendor_036,Public Works,2024-10-04,19159.78,28.0,23,Cleaning Supplies,0,0
INV109399,Vendor_003,Health,2025-11-04,11258.46,12.0,35,Software License,0,0
INV105712,Vendor_032,Transport,2025-06-03,9233.81,5.0,19,Fuel,0,0
INV107077,Vendor_020,Sanitation,2024-01-01,6046.82,18.0,15,Fuel,0,0
INV107738,Vendor_016,Transport,2025-06-11,10906.38,5.0,19,Furniture,0,0
INV103485,Vendor_027,Water Supply,2025-10-19,21658.34,28.0,40,Stationery,0,0
INV105702,Vendor_022,Water Supply,2025-06-22,19290.37,18.0,42,Cleaning Supplies,0,0
INV103989,Vendor_033,Health,2024-08-04,12452.46,18.0,33,Software License,0,0
INV103375,Vendor_007,Administration,2024-06-10,134538.35,12.0,31,Electronics,1,1
INV100532,Vendor_014,Water Supply,2024-10-25,21211.09,5.0,7,Cleaning Supplies,0,0
INV108217,Vendor_014,Transport,2024-11-15,10759.77,5.0,12,Software License,0,0
INV104521,Vendor_018,Education,2024-05-22,13875.09,5.0,22,Stationery,0,0
INV109109,Vendor_024,Public Works,2024-08-01,21311.51,5.0,10,Electronics,0,0
INV103872,Vendor_019,Transport,2025-04-02,11006.79,18.0,49,Stationery,0,0
INV101746,Vendor_018,Health,2024-04-10,12477.6,5.0,5,Medical Supplies,0,0
INV105938,Vendor_022,Water Supply,2024-03-22,23187.57,12.0,37,Furniture,0,0
INV109975,Vendor_003,Water Supply,2024-12-04,18809.12,12.0,38,Furniture,0,0
INV101441,Vendor_019,Sanitation,2024-03-03,20800.09,5.0,4,Vehicle Maintenance,0,0
INV105898,Vendor_037,Sanitation,2024-05-22,13588.5,18.0,36,Medical Supplies,0,0
INV101496,Vendor_012,It & Electronics,2024-12-01,11139.17,18.0,45,Office Equipment,0,0
INV109303,Vendor_019,Transport,2025-07-10,10649.67,5.0,24,Furniture,0,0
INV101785,Vendor_022,Administration,2024-07-18,22966.57,28.0,15,Software License,0,0
INV101795,Vendor_020,Administration,2024-02-23,20160.6,5.0,49,Cleaning Supplies,0,0
INV108706,Vendor_001,Administration,2025-03-06,14334.44,12.0,35,Fuel,0,0
INV100029,Vendor_032,Sanitation,2024-04-24,23368.15,18.0,35,Stationery,0,0
INV102067,Vendor_015,It & Electronics,2024-06-09,7502.37,18.0,45,Software License,0,0
INV108628,Vendor_002,It & Electronics,2025-03-27,11034.53,18.0,43,Construction Material,0,0
INV106418,Vendor_011,Transport,2024-02-10,11929.72,28.0,18,Electronics,0,0
INV102114,Vendor_004,Education,2025-03-14,19495.43,18.0,42,Electronics,0,0
INV109295,Vendor_024,Water Supply,2025-10-19,21786.38,28.0,49,Software License,0,0
INV107689,Vendor_025,Administration,2024-09-14,21677.58,28.0,20,Software License,0,0
INV106862,Vendor_025,Public Works,2025-01-13,21923.64,18.0,5,Construction Material,0,0
INV101737,Vendor_014,Public Works,2024-07-26,21718.8,28.0,10,Medical Supplies,0,0
INV103101,Vendor_031,It & Electronics,2025-11-03,9302.2,12.0,33,Electronics,0,0
INV107937,Vendor_008,Administration,2025-01-21,15175.48,28.0,29,Stationery,0,0
INV101658,Vendor_001,Public Works,2025-09-27,215052.79,18.0,30,Cleaning Supplies,1,1
INV105419,Vendor_027,Water Supply,2024-07-02,22759.28,12.0,46,Cleaning Supplies,0,0
INV103952,Vendor_038,Transport,2024-01-04,10491.12,18.0,39,Electronics,0,0
INV108062,Vendor_014,It & Electronics,2025-08-07,11636.34,12.0,27,Software License,0,0
INV108402,Vendor_025,Education,2025-08-15,15161.69,12.0,17,Stationery,0,0
INV107040,Vendor_038,It & Electronics,2024-08-03,8663.55,55.0,40,Stationery,1,0
INV100108,Vendor_005,Transport,2025-02-21,11284.06,18.0,27,Software License,0,0
INV103728,Vendor_021,Education,2024-07-06,22218.3,12.0,27,Software License,0,0
INV104176,Vendor_027,It & Electronics,2025-11-02,8091.73,5.0,7,Medical Supplies,0,0
INV103027,Vendor_012,Transport,2024-02-12,14598.6,28.0,42,Electronics,0,0
INV105756,Vendor_033,Public Works,2025-01-29,18586.15,5.0,48,Furniture,0,0
INV105454,Vendor_003,Transport,2025-10-16,10716.39,5.0,44,Office Equipment,0,0
INV107661,Vendor_014,Public Works,2024-07-26,15835.19,18.0,22,Stationery,0,0
INV108326,Vendor_038,It & Electronics,2025-08-12,3319.2,12.0,26,Cleaning Supplies,0,0
INV109890,Vendor_026,It & Electronics,2025-10-25,12112.46,5.0,44,Medical Supplies,0,0
INV103509,Vendor_029,Public Works,2025-02-16,18907.16,28.0,23,Furniture,0,0
INV109957,Vendor_037,Administration,2025-01-18,19242.73,5.0,27,Vehicle Maintenance,0,0
INV109378,Vendor_011,Administration,2025-06-02,22970.46,28.0,4,Vehicle Maintenance,0,0
INV102221,Vendor_008,Transport,2024-04-27,11687.01,5.0,28,Medical Supplies,0,0
INV103328,Vendor_021,Sanitation,2025-01-22,17480.05,18.0,34,Software License,0,0
INV109931,Vendor_023,Sanitation,2025-02-18,20067.25,18.0,33,Construction Material,0,0
INV102455,Vendor_035,It & Electronics,2024-09-07,12193.84,28.0,42,Fuel,0,0
INV101568,Vendor_019,Transport,2025-02-05,8558.49,5.0,20,Office Equipment,0,0
INV107438,Vendor_003,Health,2025-10-27,12072.21,18.0,45,Cleaning Supplies,0,0
INV105614,Vendor_024,Water Supply,2024-06-19,20059.31,28.0,20,Software License,0,0
INV107695,Vendor_030,Education,2024-11-02,16175.85,18.0,28,Vehicle Maintenance,0,0
INV105902,Vendor_009,Water Supply,2024-07-14,21967.21,28.0,23,Construction Material,0,0
INV101981,Vendor_008,Transport,2025-02-14,12579.96,5.0,35,Furniture,0,0
INV107234,Vendor_032,Education,2025-03-20,14369.7,28.0,23,Office Equipment,0,0
INV105665,Vendor_028,Water Supply,2024-07-07,20496.76,5.0,42,Cleaning Supplies,0,0
INV104205,Vendor_025,Public Works,2025-10-17,22572.0,12.0,33,Vehicle Maintenance,0,0
INV109939,Vendor_040,Sanitation,2024-11-29,22865.44,18.0,22,Vehicle Maintenance,0,0
INV103245,Vendor_003,Education,2024-03-01,21871.69,5.0,8,Electronics,0,0
INV109529,Vendor_010,Transport,2025-06-03,11288.51,28.0,37,Office Equipment,0,0
INV108802,Vendor_035,Water Supply,2025-12-01,19834.75,5.0,18,Office Equipment,0,0
INV100668,Vendor_018,Public Works,2025-04-28,21397.27,18.0,2,Stationery,0,0
INV102770,Vendor_015,Health,2024-05-23,10910.17,28.0,29,Construction Material,0,0
INV104032,Vendor_033,Health,2025-10-13,11360.23,5.0,1,Fuel,0,0
INV105406,Vendor_007,Health,2025-11-14,10050.64,5.0,35,Construction Material,0,0
INV106341,Vendor_005,Health,2024-04-19,7098.63,28.0,29,Cleaning Supplies,0,0
INV101530,Vendor_005,Administration,2025-05-25,17366.48,5.0,18,Medical Supplies,0,0
INV107923,Vendor_027,Health,2025-05-17,11456.59,12.0,43,Construction Material,0,0
INV104022,Vendor_010,Administration,2025-08-07,13046.69,28.0,42,Electronics,0,0
INV105504,Vendor_030,It & Electronics,2025-09-04,11435.57,28.0,26,Vehicle Maintenance,0,0
INV101418,Vendor_005,Transport,2025-11-26,12589.46,18.0,45,Cleaning Supplies,0,0
INV100293,Vendor_021,Transport,2025-05-02,10121.02,12.0,14,Office Equipment,0,0
INV100683,Vendor_009,It & Electronics,2024-01-02,10478.72,28.0,5,Furniture,0,0
INV103717,Vendor_008,Water Supply,2024-02-08,22077.95,5.0,13,Construction Material,0,0
INV108610,Vendor_034,Public Works,2025-06-27,23340.54,2.0,47,Vehicle Maintenance,1,0
INV100318,Vendor_029,Transport,2024-01-28,10396.55,28.0,30,Vehicle Maintenance,0,0
INV102957,Vendor_033,Administration,2024-08-11,20384.9,28.0,25,Construction Material,0,0
INV109893,Vendor_010,Public Works,2025-02-23,19899.82,5.0,12,Office Equipment,0,0
INV106531,Vendor_030,Public Works,2025-09-05,21367.39,28.0,30,Software License,0,0
INV103025,Vendor_021,Transport,2025-02-06,10513.86,5.0,8,Construction Material,0,0
INV107928,Vendor_004,Public Works,2024-11-19,18699.14,5.0,7,Cleaning Supplies,0,0
INV104226,Vendor_033,Water Supply,2025-08-17,21396.03,18.0,21,Office Equipment,0,0
INV100542,Vendor_006,Administration,2024-05-25,15841.55,18.0,47,Electronics,0,0
INV105312,Vendor_012,Education,2024-06-07,22026.83,18.0,44,Fuel,0,0
INV102995,Vendor_004,It & Electronics,2025-06-20,9052.0,18.0,5,Medical Supplies,0,0
INV105749,Vendor_018,Education,2025-01-11,12635.88,5.0,8,Medical Supplies,0,0
INV109987,Vendor_036,Administration,2024-08-12,7814.97,18.0,37,Medical Supplies,0,0
INV100014,Vendor_035,Education,2024-06-16,14780.31,28.0,44,Medical Supplies,0,0
INV106849,Vendor_017,Transport,2024-06-02,11530.13,18.0,18,Furniture,0,0
INV109597,Vendor_022,It & Electronics,2024-08-27,6767.6,28.0,20,Fuel,0,0
INV109405,Vendor_012,Administration,2025-10-03,21336.71,5.0,45,Vehicle Maintenance,0,0
INV100590,Vendor_006,It & Electronics,2025-11-11,5832.03,12.0,4,Vehicle Maintenance,0,0
INV103772,Vendor_040,Health,2025-03-15,10551.65,18.0,30,Electronics,0,0
INV103704,Vendor_006,Sanitation,2024-10-21,20332.55,18.0,31,Stationery,0,0
INV102328,Vendor_013,Sanitation,2025-03-23,18526.11,5.0,6,Vehicle Maintenance,0,0
INV102358,Vendor_012,It & Electronics,2025-04-18,7010.07,5.0,45,Cleaning Supplies,0,0
INV109221,Vendor_016,Public Works,2025-09-09,19352.6,28.0,32,Furniture,0,0
INV104938,Vendor_015,Sanitation,2024-05-21,29513.08,28.0,17,Stationery,0,0
INV108791,Vendor_015,Education,2025-10-21,18998.06,28.0,44,Stationery,0,0
INV108855,Vendor_025,Education,2025-06-12,17190.3,5.0,17,Stationery,0,0
INV108283,Vendor_031,Administration,2024-03-12,24034.4,28.0,37,Fuel,0,0
INV103827,Vendor_008,Health,2024-07-17,12667.4,12.0,17,Furniture,0,0
INV107476,Vendor_016,Transport,2024-01-17,10188.72,28.0,8,Electronics,0,0
INV104111,Vendor_028,Sanitation,2024-01-18,16355.12,5.0,49,Construction Material,0,0
INV102498,Vendor_002,Education,2025-04-22,117925.51,18.0,2,Vehicle Maintenance,1,1
INV100487,Vendor_011,Sanitation,2025-07-13,16781.2,28.0,49,Furniture,0,0
INV105936,Vendor_018,Administration,2025-07-18,12769.21,12.0,29,Vehicle Maintenance,0,0
INV104271,Vendor_023,Public Works,2025-12-06,22642.6,12.0,20,Fuel,0,0
INV106968,Vendor_009,Administration,2024-09-25,10376.97,3.0,46,Cleaning Supplies,1,0
INV104281,Vendor_007,Education,2025-06-04,8965.45,12.0,29,Fuel,0,0
INV104075,Vendor_026,Transport,2025-10-04,11320.44,5.0,42,Fuel,0,0
INV105636,Vendor_039,Water Supply,2025-02-03,21041.5,18.0,12,Furniture,0,0
INV200000,Vendor_028,Public Works,2024-05-25,23021.75,28.0,4,Electronics,1,0
INV100092,Vendor_020,Public Works,2024-08-03,23211.88,28.0,41,Construction Material,0,0
INV106134,Vendor_040,Health,2025-07-27,10456.17,28.0,40,Vehicle Maintenance,0,0
INV105979,Vendor_034,Education,2025-06-13,15456.84,18.0,32,Medical Supplies,0,0
INV108223,Vendor_020,Sanitation,2024-10-24,15741.47,5.0,29,Electronics,0,0
INV101901,Vendor_025,Education,2025-11-26,17694.79,12.0,40,Software License,0,0
INV105140,Vendor_015,Education,2024-06-28,19545.76,18.0,18,Medical Supplies,0,0
INV109068,Vendor_028,Transport,2024-10-14,11793.43,5.0,16,Cleaning Supplies,0,0
INV105931,Vendor_034,Education,2025-07-03,17967.41,5.0,3,Furniture,0,0
INV103422,Vendor_999,Transport,2024-09-14,74595.29,5.0,44,Construction Material,1,1
INV107963,Vendor_022,Transport,2024-01-27,10758.36,12.0,21,Software License,0,0
INV102685,Vendor_007,Public Works,2025-10-16,18528.19,18.0,41,Stationery,0,0
INV103799,Vendor_037,Public Works,2024-11-11,22732.84,18.0,48,Cleaning Supplies,0,0
INV100496,Vendor_023,It & Electronics,2025-02-10,8655.72,5.0,45,Construction Material,0,0
INV103437,Vendor_038,Transport,2025-10-08,101504.63,12.0,12,Electronics,1,1
INV104942,Vendor_004,Sanitation,2024-08-30,13362.31,5.0,5,Software License,0,0
INV101880,Vendor_015,Transport,2024-04-28,10375.34,18.0,28,Construction Material,0,0
INV200175,Vendor_039,Transport,2024-09-26,13269.45,18.0,18,Office Equipment,1,0
INV109212,Vendor_022,Administration,2025-03-17,11738.54,18.0,36,Furniture,0,0
INV104963,Vendor_035,It & Electronics,2024-02-01,7097.87,28.0,28,Software License,0,0
INV109937,Vendor_007,Sanitation,2025-06-19,27661.65,5.0,8,Electronics,0,0
INV107481,Vendor_020,Education,2025-12-24,21622.46,18.0,24,Electronics,0,0
INV200122,Vendor_026,Administration,2024-09-06,10574.93,18.0,49,Cleaning Supplies,1,0
INV108997,Vendor_038,Water Supply,2025-06-06,21420.72,18.0,30,Medical Supplies,0,0
INV102233,Vendor_031,Transport,2024-02-16,8891.83,5.0,44,Electronics,0,0
INV107685,Vendor_001,Administration,2024-11-19,17451.65,28.0,30,Construction Material,0,0
INV104265,Vendor_036,Health,2024-02-28,10093.36,12.0,13,Stationery,0,0
INV103130,Vendor_019,Health,2024-07-29,9180.04,18.0,13,Medical Supplies,0,0
INV100856,Vendor_019,Public Works,2024-11-24,18813.89,5.0,35,Medical Supplies,0,0
INV101277,Vendor_004,Sanitation,2024-02-13,26717.95,28.0,36,Vehicle Maintenance,0,0
INV107791,Vendor_010,It & Electronics,2024-11-10,9394.14,12.0,21,Software License,0,0
INV109231,Vendor_005,Transport,2025-10-13,8883.16,18.0,27,Software License,0,0
INV109697,Vendor_012,Health,2025-04-04,8805.75,12.0,40,Cleaning Supplies,0,0
INV107822,Vendor_026,Health,2024-07-14,12038.36,18.0,11,Office Equipment,0,0
INV103287,Vendor_028,Administration,2025-06-08,21174.76,28.0,16,Electronics,0,0
INV102119,Vendor_021,Sanitation,2024-06-03,16336.69,28.0,27,Stationery,0,0
INV106006,Vendor_008,It & Electronics,2024-12-23,8672.74,18.0,14,Fuel,0,0
INV104097,Vendor_012,Education,2025-02-18,19746.31,5.0,48,Vehicle Maintenance,0,0
INV105412,Vendor_025,Sanitation,2025-04-25,24954.31,28.0,36,Office Equipment,0,0
INV106391,Vendor_030,Administration,2024-06-28,12885.24,28.0,40,Electronics,0,0
INV101886,Vendor_026,Health,2025-07-05,12798.99,28.0,13,Stationery,0,0
INV104248,Vendor_024,Health,2024-06-06,101299.89,28.0,47,Fuel,1,1
INV101576,Vendor_031,Transport,2025-03-24,10463.57,12.0,27,Vehicle Maintenance,0,0
INV104932,Vendor_031,It & Electronics,2025-06-28,8531.79,12.0,43,Stationery,0,0
INV101026,Vendor_016,Administration,2024-02-13,17331.3,28.0,6,Stationery,0,0
INV108518,Vendor_014,Transport,2024-08-05,9939.3,12.0,23,Electronics,0,0
INV100388,Vendor_014,Transport,2024-12-27,11582.92,5.0,5,Office Equipment,0,0
INV103542,Vendor_022,Public Works,2025-04-03,18756.03,5.0,31,Fuel,0,0
INV106811,Vendor_038,Health,2024-09-03,8061.36,5.0,9,Fuel,0,0
INV102239,Vendor_018,Health,2025-10-17,7252.54,5.0,15,Fuel,0,0
INV106473,Vendor_033,Education,2025-06-12,19096.16,12.0,45,Office Equipment,0,0
INV101575,Vendor_028,Water Supply,2024-06-14,128523.29,18.0,39,Stationery,1,1
INV103723,Vendor_013,Health,2025-08-27,8692.41,28.0,4,Cleaning Supplies,0,0
INV104510,Vendor_002,Public Works,2025-08-26,21512.9,5.0,23,Office Equipment,0,0
INV103315,Vendor_037,It & Electronics,2025-05-19,4171.59,12.0,29,Medical Supplies,0,0
INV104401,Vendor_020,Education,2025-04-17,18732.94,12.0,29,Medical Supplies,0,0
INV100088,Vendor_008,Sanitation,2025-06-03,19480.92,18.0,26,Construction Material,0,0
INV100510,Vendor_023,Transport,2025-01-19,10991.05,28.0,23,Fuel,0,0
INV108029,Vendor_021,It & Electronics,2024-08-31,6022.15,5.0,12,Furniture,0,0
INV109042,Vendor_032,Administration,2025-01-25,19084.09,18.0,18,Fuel,0,0
INV108484,Vendor_025,Education,2025-06-28,17319.4,28.0,11,Vehicle Maintenance,0,0
INV105826,Vendor_027,Water Supply,2024-12-29,23997.82,5.0,18,Cleaning Supplies,0,0
INV105491,Vendor_003,It & Electronics,2025-09-16,6994.41,28.0,36,Office Equipment,0,0
INV107799,Vendor_038,Administration,2024-07-21,19292.07,5.0,33,Vehicle Maintenance,0,0
INV108525,Vendor_006,Administration,2025-03-22,9260.62,18.0,6,Cleaning Supplies,0,0
INV105857,Vendor_013,Public Works,2025-09-12,20193.72,18.0,36,Vehicle Maintenance,0,0
INV104698,Vendor_021,Administration,2025-09-07,15194.63,12.0,30,Office Equipment,0,0
INV109147,Vendor_026,Transport,2025-06-24,11196.01,12.0,38,Cleaning Supplies,0,0
INV102927,Vendor_006,Sanitation,2024-03-11,24287.29,12.0,9,Vehicle Maintenance,0,0
INV108974,Vendor_031,Public Works,2024-01-22,18897.32,5.0,44,Stationery,0,0
INV109979,Vendor_035,It & Electronics,2024-06-22,12128.78,28.0,25,Vehicle Maintenance,0,0
INV104174,Vendor_011,Administration,2024-02-04,14337.48,12.0,34,Furniture,0,0
INV105608,Vendor_021,Transport,2024-03-21,13778.54,28.0,3,Electronics,0,0
INV100416,Vendor_019,Public Works,2024-12-20,21358.78,28.0,30,Electronics,0,0
INV102846,Vendor_030,Sanitation,2025-02-02,10686.41,28.0,3,Fuel,0,0
INV106962,Vendor_026,Health,2024-04-15,9356.01,5.0,35,Construction Material,0,0
INV108333,Vendor_026,Transport,2025-10-12,11069.45,5.0,27,Stationery,0,0
INV103949,Vendor_038,Sanitation,2025-10-21,25132.63,5.0,22,Vehicle Maintenance,0,0
INV103024,Vendor_013,Education,2024-09-19,165371.36,18.0,34,Office Equipment,1,1
INV105391,Vendor_026,Health,2025-10-03,10527.47,28.0,10,Cleaning Supplies,0,0
INV109392,Vendor_021,Education,2024-06-07,24435.55,12.0,30,Software License,0,0
INV106792,Vendor_030,It & Electronics,2025-11-09,10246.58,18.0,27,Office Equipment,0,0
INV104899,Vendor_005,Sanitation,2025-12-09,17856.36,28.0,48,Stationery,0,0
INV109689,Vendor_038,Public Works,2024-01-20,18874.28,18.0,26,Furniture,0,0
INV100399,Vendor_040,Sanitation,2024-06-15,165103.91,28.0,26,Vehicle Maintenance,1,1
INV104366,Vendor_031,Administration,2024-10-26,8034.75,18.0,38,Medical Supplies,0,0
INV107182,Vendor_007,Administration,2024-01-16,14214.77,18.0,44,Vehicle Maintenance,0,0
INV107910,Vendor_013,Administration,2024-10-03,11000.77,5.0,31,Medical Supplies,0,0
INV109397,Vendor_036,Health,2024-02-15,7759.59,28.0,5,Software License,0,0
INV103535,Vendor_002,Administration,2024-08-22,15216.18,28.0,49,Vehicle Maintenance,0,0
INV106539,Vendor_004,Water Supply,2024-10-19,20541.17,18.0,26,Vehicle Maintenance,0,0
INV108922,Vendor_018,It & Electronics,2025-08-30,112873.17,28.0,28,Software License,1,1
INV102769,Vendor_038,Administration,2024-09-11,98315.68,18.0,24,Medical Supplies,1,1
INV101068,Vendor_037,Public Works,2024-03-21,20315.98,5.0,10,Software License,0,0
INV108109,Vendor_039,Sanitation,2025-02-13,21556.1,28.0,43,Vehicle Maintenance,0,0
INV104721,Vendor_028,Public Works,2025-10-11,20045.3,28.0,13,Cleaning Supplies,0,0
INV108406,Vendor_033,Water Supply,2024-08-04,19679.48,5.0,17,Electronics,0,0
INV101569,Vendor_001,Sanitation,2025-10-07,15292.25,28.0,12,Electronics,0,0
INV109019,Vendor_003,Water Supply,2024-01-06,21952.25,5.0,34,Electronics,0,0
INV103914,Vendor_036,It & Electronics,2025-12-16,10605.64,45.0,45,Vehicle Maintenance,1,0
INV108374,Vendor_005,Sanitation,2024-07-24,20605.48,28.0,34,Office Equipment,0,0
INV101741,Vendor_015,Sanitation,2024-02-12,23050.81,28.0,33,Office Equipment,0,0
INV100582,Vendor_032,Water Supply,2025-08-18,20237.17,5.0,10,Vehicle Maintenance,0,0
INV103314,Vendor_998,Education,2025-02-21,24051.04,5.0,42,Medical Supplies,1,0
INV103879,Vendor_031,Health,2025-11-29,8915.72,28.0,7,Fuel,0,0
